"","num","title","year","word.count","president","party","st.flag","eoMatches.num","matchWords.num","stMatch.count","stMatchRatio","Id","Label"
"424","13677","Climate-Resilient International Development","2014",2297,"44-Barack Obama","D",TRUE,2,16,13,0.00565955594253374,"13677","13677"
"425","9863","Designating Public International Organizations Entitled to Enjoy Certain Privileges Exemptions, and Immunities","1947",177,"33-Harry S. Truman","D",TRUE,3,2,1,0.00564971751412429,"9863","9863"
"426","12375","Motor Vehicles","1982",355,"40-Ronald Reagan","R",TRUE,1,4,2,0.00563380281690141,"12375","12375"
"427","12937","Declassification of Selected Records Within the National Archives of the United States","1994",178,"42-William J. Clinton","D",TRUE,0,2,1,0.00561797752808989,"12937","12937"
"428","13242","Providing an Order of Succession Within the Department of Commerce","2001",356,"43-George W. Bush","R",TRUE,3,4,2,0.00561797752808989,"13242","13242"
"429","12722","Blocking Iraqi Government Property and Prohibiting Transactions with Iraq","1990",720,"41-George H. W. Bush","R",TRUE,0,7,4,0.00555555555555556,"12722","12722"
"430","12489","Continuance of Certain Federal Advisory Committees","1984",361,"40-Ronald Reagan","R",TRUE,12,8,2,0.00554016620498615,"12489","12489"
"431","11892","Amending Executive Order No. 11746 Relating to Federal Regional Councils","1975",545,"38-Gerald R. Ford","R",TRUE,3,11,3,0.0055045871559633,"11892","11892"
"432","13649","Accelerating Improvements in HIV Prevention and Care in the United States Through the HIV Care Initiative","2013",1272,"44-Barack Obama","D",TRUE,0,13,7,0.00550314465408805,"13649","13649"
"433","11215","Establishing the President's Commission on the Patent System","1965",909,"36-Lyndon B. Johnson","D",TRUE,0,9,5,0.0055005500550055,"11215","11215"
"434","13560","White House Council for Community Solutions","2010",730,"44-Barack Obama","D",TRUE,0,4,4,0.00547945205479452,"13560","13560"
"435","11831","Amending Executive Order No. 11768, Placing Certain Positions in Levels IV and V of the Executive Schedule","1975",183,"38-Gerald R. Ford","R",TRUE,1,8,1,0.00546448087431694,"11831","11831"
"436","11185","To Facilitate Coordination of Federal Education Programs","1964",922,"36-Lyndon B. Johnson","D",TRUE,0,13,5,0.00542299349240781,"11185","11185"
"437","13461","Providing an Order of Succession Within the Department of Health and Human Services","2008",371,"43-George W. Bush","R",TRUE,1,3,2,0.00539083557951483,"13461","13461"
"438","13373","Amendments to Executive Order 11926 Relating to the Vice Presidential Service Badge","2005",557,"43-George W. Bush","R",TRUE,3,4,3,0.00538599640933573,"13373","13373"
"439","10001","Prescribing or Amending Portions of the Selective Service Regulations and Directing the Selection of Persons for Induction Into the Armed Forces and Their Induction","1948",15603,"33-Harry S. Truman","D",TRUE,1,6,83,0.00531948984169711,"10001","10001"
"440","11289","National Advisory Commission on Selective Service","1966",941,"36-Lyndon B. Johnson","D",TRUE,0,5,5,0.0053134962805526,"11289","11289"
"441","13122","Interagency Task Force on the Economic Development of the Southwest Border","1999",754,"42-William J. Clinton","D",TRUE,0,18,4,0.00530503978779841,"13122","13122"
"442","13554","Establishing the Gulf Coast Ecosystem Restoration Task Force","2010",2074,"44-Barack Obama","D",TRUE,1,22,11,0.00530376084860174,"13554","13554"
"443","10979","Amendment of Executive Order No. 10717, Establishing the President's Award for Distinguished Federal Civilian Service","1961",378,"35-John F. Kennedy","D",TRUE,1,2,2,0.00529100529100529,"10979","10979"
"444","12835","Establishment of the National Economic Council","1993",567,"42-William J. Clinton","D",TRUE,0,15,3,0.00529100529100529,"12835","12835"
"445","13604","Improving Performance of Federal Permitting and Review of Infrastructure Projects","2012",1709,"44-Barack Obama","D",TRUE,3,17,9,0.00526623756582797,"13604","13604"
"446","11026","Amendment of Executive Order No. 11025, Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Aircraft Industry of the United States","1962",190,"35-John F. Kennedy","D",TRUE,1,1,1,0.00526315789473684,"11026","11026"
"447","9804","Revoking Executive Orders No. 2463 of September 29, 1916, and No. 4182 of March 24, 1925, Relating to Administration of the Employees' Compensation Act With Respect to Employees of Alaska Railroad, and Placing the Administration of That Act as to Such Employees in the Federal Security Agency","1946",190,"33-Harry S. Truman","D",TRUE,0,2,1,0.00526315789473684,"9804","9804"
"448","12379","Termination of Boards, Committees, and Commissions","1982",571,"40-Ronald Reagan","R",TRUE,23,2,3,0.00525394045534151,"12379","12379"
"449","13027","Establishing an Emergency Board To Investigate a Dispute Between the Southeastern Pennsylvania Transportation Authority and Its Employees Represented by the Brotherhood of Locomotive Engineers","1996",381,"42-William J. Clinton","D",TRUE,0,1,2,0.005249343832021,"13027","13027"
"450","10015","Amendment of Executive Order No. 10010, Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers, and Certain of Their Employees","1948",191,"33-Harry S. Truman","D",TRUE,1,1,1,0.00523560209424084,"10015","10015"
"451","11360","Amending the Selective Service Regulations","1967",5741,"36-Lyndon B. Johnson","D",TRUE,20,11,30,0.00522557045810834,"11360","11360"
"452","10489","Providing for the Administration of Certain Loan and Loan Guarantee Functions Under the Defense Production Act of 1950, as Amended","1953",383,"34-Dwight D. Eisenhower","R",TRUE,1,4,2,0.00522193211488251,"10489","10489"
"453","12735","Chemical and Biological Weapons Proliferation","1990",1534,"41-George H. W. Bush","R",TRUE,1,9,8,0.00521512385919166,"12735","12735"
"454","13576","Delivering an Efficient, Effective, and Accountable Government","2011",1151,"44-Barack Obama","D",TRUE,0,4,6,0.0052128583840139,"13576","13576"
"455","10218","Establishing an Airspace Reservation Over the Las Vegas Project, Las Vegas, Nevada","1951",192,"33-Harry S. Truman","D",TRUE,0,1,1,0.00520833333333333,"10218","10218"
"456","12543","Prohibiting Trade and Certain Transactions Involving Libya","1986",776,"40-Ronald Reagan","R",TRUE,0,7,4,0.00515463917525773,"12543","12543"
"457","9937","Authorizing the Agencies Participating in the Philippine Rehabilitation Program to Exercise the Authority Vested in the President by Section 4 of the Philippine Property Act of 1946","1948",194,"33-Harry S. Truman","D",TRUE,0,6,1,0.00515463917525773,"9937","9937"
"458","11564","Transfer of Certain Programs and Activities to the Secretary of Commerce","1970",390,"37-Richard Nixon","R",TRUE,0,6,2,0.00512820512820513,"11564","11564"
"459","12142","Alaska Natural Gas Transportation System","1979",588,"39-Jimmy Carter","D",TRUE,1,4,3,0.00510204081632653,"12142","12142"
"460","12534","Continuance of Certain Federal Advisory Committees","1985",591,"40-Ronald Reagan","R",TRUE,29,12,3,0.0050761421319797,"12534","12534"
"461","10485","Providing for the Performance of Certain Functions Heretofore Performed by the President With Respect to Electric Power and Natural Gas Facilities Located on the Borders of the United States","1953",599,"34-Dwight D. Eisenhower","R",TRUE,0,4,3,0.00500834724540901,"10485","10485"
"462","13564","Establishment of the President's Council on Jobs and Competitiveness","2011",799,"44-Barack Obama","D",TRUE,1,8,4,0.00500625782227785,"13564","13564"
"463","12928","Promoting Procurement With Small Businesses Owned and Controlled by Socially and Economically Disadvantaged Individuals, Historically Black Colleges and Universities, and Minority Institutions","1994",800,"42-William J. Clinton","D",TRUE,0,4,4,0.005,"12928","12928"
"464","11877","Amending Executive Order No. 11861, as Amended, Placing Certain Positions in Levels IV and V of the Executive Schedule","1975",201,"38-Gerald R. Ford","R",TRUE,2,5,1,0.00497512437810945,"11877","11877"
"465","9653","Amending Schedules a and B of the Civil Service Rules","1945",1006,"33-Harry S. Truman","D",TRUE,0,6,5,0.00497017892644135,"9653","9653"
"466","12191","Federal Facility Ridesharing Program","1980",605,"39-Jimmy Carter","D",TRUE,0,6,3,0.00495867768595041,"12191","12191"
"467","11311","Carrying out Provisions of the Beirut Agreement of 1948 Relating to Audio-Visual Materials","1966",203,"36-Lyndon B. Johnson","D",TRUE,0,3,1,0.00492610837438424,"11311","11311"
"468","12889","Implementation of the North American Free Trade Agreement","1993",1427,"42-William J. Clinton","D",TRUE,1,22,7,0.00490539593552908,"12889","12889"
"469","10984","Amending the Selective Service Regulations","1962",6524,"35-John F. Kennedy","D",TRUE,15,7,32,0.00490496627835684,"10984","10984"
"470","13073","Year 2000 Conversion","1998",818,"42-William J. Clinton","D",TRUE,0,8,4,0.00488997555012225,"13073","13073"
"471","11820","International Council on Archives-Bicentennial Year Meeting","1974",206,"38-Gerald R. Ford","R",TRUE,0,2,1,0.00485436893203883,"11820","11820"
"472","10840","Designating the Federal Aviation Agency as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended","1959",414,"34-Dwight D. Eisenhower","R",TRUE,0,5,2,0.00483091787439614,"10840","10840"
"473","11800","Delegating Certain Authority Vested in the President by the Aviation Career Incentive Act of 1974","1974",207,"38-Gerald R. Ford","R",TRUE,0,6,1,0.00483091787439614,"11800","11800"
"474","13234","Presidential Task Force on Citizen Preparedness in the War on Terrorism","2001",416,"43-George W. Bush","R",TRUE,0,14,2,0.00480769230769231,"13234","13234"
"475","13340","Establishment of Great Lakes Interagency Task Force and Promotion of a Regional Collaboration of National Significance for the Great Lakes","2004",1263,"43-George W. Bush","R",TRUE,0,17,6,0.00475059382422803,"13340","13340"
"476","9998","Rules of Precedence Relating to Officers of the Foreign Service and Other Officers of the United States Government","1948",846,"33-Harry S. Truman","D",TRUE,0,4,4,0.00472813238770686,"9998","9998"
"477","11562","Developing and Coordinating a National Program for Physical Fitness and Sports","1970",848,"37-Richard Nixon","R",TRUE,3,5,4,0.00471698113207547,"11562","11562"
"478","13588","Reducing Prescription Drug Shortages","2011",852,"44-Barack Obama","D",TRUE,0,6,4,0.00469483568075117,"13588","13588"
"479","13366","Committee on Ocean Policy","2004",1067,"43-George W. Bush","R",TRUE,1,16,5,0.00468603561387067,"13366","13366"
"480","12675","Establishing the National Space Council","1989",1068,"41-George H. W. Bush","R",TRUE,1,11,5,0.00468164794007491,"12675","12675"
"481","12906","Coordinating Geographic Data Acquisition and Access: The National Spatial Data Infrastructure","1994",1503,"42-William J. Clinton","D",TRUE,0,11,7,0.00465735196274118,"12906","12906"
"482","10898","Establishing the Interdepartmental Highway Safety Board","1960",647,"34-Dwight D. Eisenhower","R",TRUE,1,6,3,0.00463678516228748,"10898","10898"
"483","12166","Export-Import Bank","1979",216,"39-Jimmy Carter","D",TRUE,0,4,1,0.00462962962962963,"12166","12166"
"484","12046","Telecommunications Functions","1978",3673,"39-Jimmy Carter","D",TRUE,6,15,17,0.0046283691805064,"12046","12046"
"485","13442","Amending the Order of Succession in the Department of Homeland Security","2007",433,"43-George W. Bush","R",TRUE,2,4,2,0.0046189376443418,"13442","13442"
"486","12185","Conservation of Petroleum and Natural Gas","1979",652,"39-Jimmy Carter","D",TRUE,0,2,3,0.00460122699386503,"12185","12185"
"487","12816","Management Improvement in the Federal Government","1992",874,"41-George H. W. Bush","R",TRUE,1,20,4,0.0045766590389016,"12816","12816"
"488","13538","Establishing the President's Management Advisory Board","2010",656,"44-Barack Obama","D",TRUE,0,4,3,0.00457317073170732,"13538","13538"
"489","13258","Amending Executive Order 12866 on Regulatory Planning and Review","2002",658,"43-George W. Bush","R",TRUE,1,6,3,0.00455927051671732,"13258","13258"
"490","13544","Establishing the National Prevention, Health Promotion, and Public Health Council","2010",1322,"44-Barack Obama","D",TRUE,0,15,6,0.00453857791225416,"13544","13544"
"491","13508","Chesapeake Bay Protection and Restoration","2009",2875,"44-Barack Obama","D",TRUE,0,15,13,0.00452173913043478,"13508","13508"
"492","9964","Creating a Board of Inquiry to Report on Certain Labor Disputes Affecting the Maritime Industry of the United States","1948",444,"33-Harry S. Truman","D",TRUE,0,4,2,0.0045045045045045,"9964","9964"
"493","13067","Blocking Sudanese Government Property and Prohibiting Transactions With Sudan","1997",902,"42-William J. Clinton","D",TRUE,0,8,4,0.00443458980044346,"13067","13067"
"494","13263","Presidents New Freedom Commission on Mental Health","2002",903,"43-George W. Bush","R",TRUE,0,7,4,0.0044296788482835,"13263","13263"
"495","12589","Transfer of Annual and Sick Leave of Federal Employees","1987",226,"40-Ronald Reagan","R",TRUE,0,1,1,0.00442477876106195,"12589","12589"
"496","10669","Amendment of Executive Order No. 10495, Prescribing the Order of Succession of Officers To Act as Secretary of Defense, Secretary of the Army, Secretary of the Navy, and Secretary of the Air Force","1956",227,"34-Dwight D. Eisenhower","R",TRUE,1,2,1,0.00440528634361234,"10669","10669"
"497","11761","To Facilitate Coordination of Federal Education Programs","1974",909,"37-Richard Nixon","R",TRUE,3,12,4,0.0044004400440044,"11761","11761"
"498","13125","Increasing Participation of Asian Americans and Pacific Islanders in Federal Programs","1999",1138,"42-William J. Clinton","D",TRUE,0,5,5,0.00439367311072056,"13125","13125"
"499","13445","Strengthening Adult Education","2007",913,"43-George W. Bush","R",TRUE,0,10,4,0.00438116100766703,"13445","13445"
"500","11256","Establishing the President's Committee on Food and Fiber and the National Advisory Commission on Food and Fiber","1965",1142,"36-Lyndon B. Johnson","D",TRUE,2,9,5,0.00437828371278459,"11256","11256"
"501","11762","Delegating to the Administrator of Veterans' Affairs Certain Authority Relating to Grants-in-Aid to the Republic of the Philippines for Medical Care and Treatment of Veterans","1974",229,"37-Richard Nixon","R",TRUE,0,4,1,0.00436681222707424,"11762","11762"
"502","9621","Termination of the Office of Strategic Services and Disposition of Its Functions","1945",689,"33-Harry S. Truman","D",TRUE,0,5,3,0.00435413642960813,"9621","9621"
"503","10633","Establishing an Airspace Reservation Over the Las Vegas Project, Las Vegas, Nevada","1955",230,"34-Dwight D. Eisenhower","R",TRUE,1,1,1,0.00434782608695652,"10633","10633"
