"num","title","year","president","party","eoMatches.out.num","eoMatches.in.num","eoMatches.all.num","is.ostp","Id","Label","presidentNum","Category"
"9635","Organization of the Navy Department and the Naval Establishment","1945","Truman","D",0,2,2,FALSE,"9635","9635",33,"Other_non"
"12978","Blocking Assets and Prohibiting Transactions With Significant Narcotics Traffickers","1995","Clinton","D",0,2,2,FALSE,"12978","12978",42,"Other_non"
"13115","Interagency Task Force on the Roles and Missions of the United States Coast Guard","1999","Clinton","D",0,1,1,FALSE,"13115","13115",42,"Other_non"
"11051","Prescribing Responsibilities of the Office of Emergency Planning in the Executive Office of the President","1962","Kennedy","D",33,11,44,FALSE,"11051","11051",35,"Other_non"
"13457","Protecting American Taxpayers From Government Spending on Wasteful Earmarks","2008","W. Bush","R",0,0,0,FALSE,"13457","13457",43,"Other_non"
"13558","Export Enforcement Coordination Center","2010","Obama","D",0,0,0,FALSE,"13558","13558",44,"Obama_non"
"10578","Creating an Emergency Board To Investigate a Dispute Between Certain Carriers Represented by the Eastern, Western, and Southeastern Carriers' Conference Committees and Certain of Their Employees","1954","Eisenhower","R",0,1,1,FALSE,"10578","10578",34,"Other_non"
"11973","President's Commission on Mental Health","1977","Carter","D",0,1,1,FALSE,"11973","11973",39,"Other_non"
"12748","Providing for Federal Pay Adminstration","1991","H.W. Bush","R",3,4,7,FALSE,"12748","12748",41,"Other_non"
"10929","Establishing a Commission to Inquire Into a Controversy Between Certain Carriers and Certain of Their Employees","1961","Kennedy","D",1,2,3,FALSE,"10929","10929",35,"Other_non"
"11014","Delegating to the Secretary of Commerce Functions With Respect to Participation of the United States in the New York World's Fair","1962","Kennedy","D",0,1,1,FALSE,"11014","11014",35,"Other_non"
"11280","Establishing the President's Committee on Mental Retardation","1966","Johnson","D",0,2,2,FALSE,"11280","11280",36,"Other_non"
"11763","Establishing a National Commission for the Observance of World Population Year","1974","Nixon","R",0,1,1,FALSE,"11763","11763",37,"Other_non"
"11776","Continuing the President's Committee on Mental Retardation and Broadening its Membership and Responsibilities","1974","Nixon","R",1,14,15,FALSE,"11776","11776",37,"Other_non"
"11073","Providing for Federal Salary Administration","1963","Kennedy","D",2,2,4,FALSE,"11073","11073",35,"Other_non"
"13224","Blocking Property and Prohibiting Transactions With Persons Who Commit, Threaten To Commit, or Support Terrorism","2001","W. Bush","R",0,6,6,FALSE,"13224","13224",43,"Other_non"
"13271","Establishment of the Corporate Fraud Task Force","2002","W. Bush","R",0,2,2,FALSE,"13271","13271",43,"Other_non"
"13061","Federal Support of Community Efforts Along American Heritage Rivers","1997","Clinton","D",1,1,2,FALSE,"13061","13061",42,"Other_non"
"11126","Establishing a Committee and a Council Relating to the Status of Women","1963","Kennedy","D",1,5,6,FALSE,"11126","11126",35,"Other_non"
"10479","Establishing the Government Contract Committee","1953","Eisenhower","R",1,4,5,FALSE,"10479","10479",34,"Other_non"
"11458","Prescribing Arrangements for Developing and Coordinating a National Program For Minority Business Enterprise","1969","Nixon","R",1,1,2,FALSE,"11458","11458",37,"Other_non"
"13261","Providing An Order of Succession in the Environmental Protection Agency and Amending Certain Orders on Succession","2002","W. Bush","R",9,3,12,FALSE,"13261","13261",43,"Other_non"
"10421","Providing for the Physical Security of Facilities Important to the National Defense","1952","Truman","D",0,6,6,FALSE,"10421","10421",33,"Other_non"
"12947","Prohibiting Transactions With Terrorists Who Threaten To Disrupt the Middle East Peace Process","1995","Clinton","D",0,3,3,FALSE,"12947","12947",42,"Other_non"
"13072","White House Millennium Council","1998","Clinton","D",0,0,0,FALSE,"13072","13072",42,"Other_non"
"13005","Empowerment Contracting","1996","Clinton","D",0,0,0,FALSE,"13005","13005",42,"Other_non"
"13187","The Presidents Disability Employment Partnership Board","2001","Clinton","D",2,0,2,FALSE,"13187","13187",42,"Other_non"
"12526","President's Blue Ribbon Commission on Defense Management","1985","Reagan","R",0,2,2,FALSE,"12526","12526",40,"Other_non"
"12968","Access to Classified Information","1995","Clinton","D",4,11,15,FALSE,"12968","12968",42,"Other_non"
"13610","Identifying and Reducing Regulatory Burdens","2012","Obama","D",2,3,5,FALSE,"13610","13610",44,"Obama_non"
"13522","Creating Labor-Management Forums To Improve Delivery of Government Services","2009","Obama","D",0,3,3,FALSE,"13522","13522",44,"Obama_non"
"13195","Trails for America in the 21st Century","2001","Clinton","D",0,0,0,FALSE,"13195","13195",42,"Other_non"
"13545","President's Council on Fitness, Sports, and Nutrition","2010","Obama","D",2,0,2,FALSE,"13545","13545",44,"Obama_non"
"12316","Responses to Environmental Damage","1981","Reagan","R",2,2,4,FALSE,"12316","12316",40,"Other_non"
"11838","Amending Executive Order No. 11491, as Amended by Executive Orders 11616 and 11636, Relating to Labor-Management Relations in the Federal Service","1975","Ford","R",3,2,5,FALSE,"11838","11838",38,"Other_non"
"11210","Establishing a Temporary Commission on Pennsylvania Avenue","1965","Johnson","D",0,1,1,FALSE,"11210","11210",36,"Other_non"
"10186","Establishing the Federal Civil Defense Administration in the Office for Emergency Management of the Executive Office of the President","1950","Truman","D",1,0,1,FALSE,"10186","10186",33,"Other_non"
"11723","Further Providing for the Stabilization of the Economy","1973","Nixon","R",1,3,4,FALSE,"11723","11723",37,"Other_non"
"13047","Prohibiting New Investment in Burma","1997","Clinton","D",0,7,7,FALSE,"13047","13047",42,"Other_non"
"9702","Creating an Emergency Board to Investigate a Dispute Between the Alton Railroad Company and Other Carriers, and Certain of Their Employees","1946","Truman","D",0,1,1,FALSE,"9702","9702",33,"Other_non"
"11136","Establishing the President's Committee on Consumer Interstate and the Consumer Advisory Council","1964","Johnson","D",1,3,4,FALSE,"11136","11136",36,"Other_non"
"13455","Establishing the President's Advisory Council on Financial Literacy","2008","W. Bush","R",0,0,0,FALSE,"13455","13455",43,"Other_non"
"10152","Regulations Relating to the Right of Members of the Uniformed Services to Incentive Pay for the Performance of Hazardous Duty Required by Competent Orders","1950","Truman","D",0,6,6,FALSE,"10152","10152",33,"Other_non"
"11325","Prescribing a New Part of the Selective Service Regulations","1967","Johnson","D",0,1,1,FALSE,"11325","11325",36,"Other_non"
"13630","Establishment of an Interagency Task Force on Commercial Advocacy","2012","Obama","D",1,0,1,FALSE,"13630","13630",44,"Obama_non"
"11593","Protection and Enhancement of the Cultural Environment","1971","Nixon","R",0,2,2,FALSE,"11593","11593",37,"Other_non"
"13338","Blocking Property of Certain Persons and Prohibiting the Export of Certain Goods to Syria","2004","W. Bush","R",1,7,8,FALSE,"13338","13338",43,"Other_non"
"13360","Providing Opportunities for Service-Disabled Veteran Businesses To Increase Their Federal Contracting and Subcontracting","2004","W. Bush","R",0,0,0,FALSE,"13360","13360",43,"Other_non"
"13577","Establishment of the SelectUSA Initiative","2011","Obama","D",0,0,0,FALSE,"13577","13577",44,"Obama_non"
"13706","Establishing Paid Sick Leave for Federal Contractors","2015","Obama","D",1,0,1,FALSE,"13706","13706",44,"Obama_non"
"13098","Blocking Property of UNITA and Prohibiting Certain Transactions With Respect to UNITA","1998","Clinton","D",1,1,2,FALSE,"13098","13098",42,"Other_non"
"11258","Prevention, Control, and Abatement of Water Pollution by Federal Activities","1965","Johnson","D",1,1,2,FALSE,"11258","11258",36,"Other_non"
"11288","Prevention, Control, and Abatement of Water Pollution by Federal Activities","1966","Johnson","D",1,1,2,FALSE,"11288","11288",36,"Other_non"
"13488","Granting Reciprocity on Excepted Service and Federal Contractor Employee Fitness and Reinvestigating Individuals in Positions of Public Trust","2009","W. Bush","R",2,1,3,FALSE,"13488","13488",43,"Other_non"
"13331","National and Community Service Programs","2004","W. Bush","R",0,0,0,FALSE,"13331","13331",43,"Other_non"
"13330","Human Service Transportation Coordination","2004","W. Bush","R",0,0,0,FALSE,"13330","13330",43,"Other_non"
"12595","White House Conference for a Drug Free America","1987","Reagan","R",0,0,0,FALSE,"12595","12595",40,"Other_non"
"10934","Establishing the Administrative Conference of the United States","1961","Kennedy","D",0,0,0,FALSE,"10934","10934",35,"Other_non"
"12188","International Trade Functions","1980","Carter","D",8,4,12,FALSE,"12188","12188",39,"Other_non"
"13189","Federal Interagency Task Force on the District of Columbia","2001","Clinton","D",0,0,0,FALSE,"13189","13189",42,"Other_non"
"11566","Consumer Product Information","1970","Nixon","R",1,1,2,FALSE,"11566","11566",37,"Other_non"
"13219","Blocking Property of Persons Who Threaten International Stabilization Efforts in the Western Balkans","2001","W. Bush","R",0,2,2,FALSE,"13219","13219",43,"Other_non"
"13350","Termination of Emergency Declared in Executive Order 12722 With Respect to Iraq and Modification of Executive Order 13290, Executive Order 13303, and Executive Order 13315","2004","W. Bush","R",9,2,11,FALSE,"13350","13350",43,"Other_non"
"11990","Protection of Wetlands","1977","Carter","D",1,1,2,FALSE,"11990","11990",39,"Other_non"
"12630","Governmental Actions and Interference With Constitutionally Protected Property Rights","1988","Reagan","R",0,2,2,FALSE,"12630","12630",40,"Other_non"
"11644","Use of Off-Road Vehicles on the Public Lands","1972","Nixon","R",0,2,2,FALSE,"11644","11644",37,"Other_non"
"10306","Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers and Certain Workers","1951","Truman","D",1,1,2,FALSE,"10306","10306",33,"Other_non"
"12013","Statistical Policy Functions","1977","Carter","D",4,1,5,FALSE,"12013","12013",39,"Other_non"
"13562","Recruiting and Hiring Students and Recent Graduates","2010","Obama","D",3,0,3,FALSE,"13562","13562",44,"Obama_non"
"12866","Regulatory Planning and Review","1993","Clinton","D",2,19,21,TRUE,"12866","12866",42,"Other_OSTP"
"13611","Blocking Property of Persons Threatening the Peace, Security, or Stability of Yemen","2012","Obama","D",0,0,0,FALSE,"13611","13611",44,"Obama_non"
"13573","Blocking Property of Senior Officials of the Government of Syria","2011","Obama","D",4,1,5,FALSE,"13573","13573",44,"Obama_non"
"13391","Blocking Property of Additional Persons Undermining Democratic Processes or Institutions in Zimbabwe","2005","W. Bush","R",1,1,2,FALSE,"13391","13391",43,"Other_non"
"13441","Blocking Property of Persons Undermining the Sovereignty of Lebanon or Its Democratic Processes and Institutions","2007","W. Bush","R",0,0,0,FALSE,"13441","13441",43,"Other_non"
"13407","Public Alert and Warning System","2006","W. Bush","R",1,0,1,FALSE,"13407","13407",43,"Other_non"
"13572","Blocking Property of Certain Persons With Respect to Human Rights Abuses in Syria","2011","Obama","D",3,2,5,FALSE,"13572","13572",44,"Obama_non"
"12788","Defense Economic Adjustment Program","1992","H.W. Bush","R",1,2,3,FALSE,"12788","12788",41,"Other_non"
"13671","Taking Additional Steps To Address the National Emergency With Respect to the Conflict in the Democratic Republic of the Congo","2014","Obama","D",1,0,1,FALSE,"13671","13671",44,"Obama_non"
"13648","Combating Wildlife Trafficking","2013","Obama","D",0,1,1,TRUE,"13648","13648",44,"Obama_OSTP"
"13434","National Security Professional Development","2007","W. Bush","R",0,0,0,FALSE,"13434","13434",43,"Other_non"
"12215","Delegation of Panama Canal Functions","1980","Carter","D",2,1,3,FALSE,"12215","12215",39,"Other_non"
"10693","Creating an Emergency Board To Investigate Disputes Between the Akron & Barberton Belt Railroad and Other Carriers and Certain of Their Employees","1956","Eisenhower","R",0,1,1,FALSE,"10693","10693",34,"Other_non"
"13399","Blocking Property of Additional Persons in Connection With the National Emergency With Respect to Syria","2006","W. Bush","R",1,4,5,FALSE,"13399","13399",43,"Other_non"
"10946","Establishing a Program for Resolving Labor Disputes at Missile and Space Sites","1961","Kennedy","D",0,1,1,FALSE,"10946","10946",35,"Other_non"
"11330","Providing for the Coordination of Youth Opportunity by Programs","1967","Johnson","D",0,2,2,FALSE,"11330","11330",36,"Other_non"
"13353","Establishing the Presidents Board on Safeguarding Americans Civil Liberties","2004","W. Bush","R",0,0,0,FALSE,"13353","13353",43,"Other_non"
"13405","Blocking Property of Certain Persons Undermining Democratic Processes or Institutions in Belarus","2006","W. Bush","R",0,0,0,FALSE,"13405","13405",43,"Other_non"
"12198","Prescribing Amendments to the Manual for Courts-Martial, United States, 1969 (Revised Edition)","1980","Carter","D",3,7,10,FALSE,"12198","12198",39,"Other_non"
"13582","Blocking Property of the Government of Syria and Prohibiting Certain Transactions With Respect to Syria","2011","Obama","D",5,0,5,FALSE,"13582","13582",44,"Obama_non"
"13254","Establishing the USA Freedom Corps","2002","W. Bush","R",0,2,2,FALSE,"13254","13254",43,"Other_non"
"13660","Blocking Property of Certain Persons Contributing to the Situation in Ukraine","2014","Obama","D",0,3,3,FALSE,"13660","13660",44,"Obama_non"
"9929","Creating an Emergency Board to Invetigate a Dispute Between the Akron, Canton & Youngstwn Railroad Company and Other Carrires and Certain of Their Employees","1948","Truman","D",0,1,1,FALSE,"9929","9929",33,"Other_non"
"9992","Amending the Selective Service Regulations","1948","Truman","D",2,5,7,FALSE,"9992","9992",33,"Other_non"
"13196","Final Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve","2001","Clinton","D",1,0,1,FALSE,"13196","13196",42,"Other_non"
"13581","Blocking Property of Transnational Criminal Organizations","2011","Obama","D",0,0,0,FALSE,"13581","13581",44,"Obama_non"
"11749","Consolidating Disaster Relief Functions Assigned to the Secretary of Housing and Urban Development","1973","Nixon","R",5,1,6,FALSE,"11749","11749",37,"Other_non"
"10584","Prescribing Rules and Regulations Relating to the Administration of the Watershed Protection and Flood Prevention Act","1954","Eisenhower","R",0,1,1,FALSE,"10584","10584",34,"Other_non"
